AccountNumber,IsShared,cluster,Holder
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban857,0,,a1519
iban858,0,,a1520
iban858,0,,a1520
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban859,0,,a1521
iban860,0,,a1522
iban860,0,,a1522
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,3,a1525
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,2,a1524
iban861,1,2,a1524
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,3,a1526
iban861,1,1,a1523
iban861,1,4,a1527
iban861,1,,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban861,1,1,a1523
iban862,1,1,a1528
iban862,1,2,a1529
iban862,1,2,a1529
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban863,0,,a1530
iban864,0,,a1531
iban864,0,,a1531
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban865,0,,a1532
iban866,0,,a1533
iban866,0,,a1533
iban866,0,,a1533
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,1,a1534
iban867,1,2,a1534
iban867,1,1,a1534
iban867,1,3,a1534
iban867,1,1,a1534
iban868,0,,a1535
iban868,0,,a1535
iban868,0,,a1535
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban869,0,,a1536
iban870,0,,a1537
iban870,0,,a1537
iban871,0,,a1538
iban871,0,,a1538
iban872,0,,a1539
iban872,0,,a1539
iban872,0,,a1539
iban873,0,,a1540
iban873,0,,a1540
iban873,0,,a1540
iban874,0,,a1541
iban874,0,,a1541
iban874,0,,a1541
iban875,0,,a1542
iban875,0,,a1542
iban876,0,,a1543
iban876,0,,a1543
iban876,0,,a1543
iban876,0,,a1543
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban877,0,,a1544
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban878,0,,a1545
iban879,0,,a1546
iban879,0,,a1546
iban880,0,,a1547
iban880,0,,a1547
iban881,0,,a1548
iban881,0,,a1548
iban882,0,,a1549
iban882,0,,a1549
iban882,0,,a1549
iban883,0,,a1550
iban883,0,,a1550
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,2,a1552
iban884,1,3,a1553
iban884,1,1,a1551
iban884,1,4,a1554
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban884,1,1,a1551
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban885,0,,a1555
iban886,0,,a1556
iban886,0,,a1556
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban887,0,,a1557
iban888,0,,a1558
iban888,0,,a1558
iban889,0,,a1559
iban889,0,,a1559
iban890,0,,a1560
iban890,0,,a1560
iban890,0,,a1560
iban891,0,,a1561
iban891,0,,a1561
iban892,0,,a1562
iban892,0,,a1562
iban892,0,,a1562
iban893,0,,a1563
iban893,0,,a1563
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban894,0,,a1564
iban895,0,,a1565
iban895,0,,a1565
iban895,0,,a1565
iban896,0,,a1566
iban896,0,,a1566
iban897,1,1,a1567
iban897,1,2,a1568
iban898,0,,a1569
iban898,0,,a1569
iban899,0,,a1570
iban899,0,,a1570
iban900,0,,a1571
iban900,0,,a1571
iban900,0,,a1571
iban901,0,,a1572
iban901,0,,a1572
iban901,0,,a1572
iban902,0,,a1573
iban902,0,,a1573
iban902,0,,a1573
iban903,0,,a1574
iban903,0,,a1574
iban904,0,,a1575
iban904,0,,a1575
iban905,0,,a1576
iban905,0,,a1576
iban906,0,,a1577
iban906,0,,a1577
iban907,0,,a1578
iban907,0,,a1578
iban907,0,,a1578
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban908,0,,a1579
iban909,0,,a1580
iban909,0,,a1580
iban910,0,,a1581
iban910,0,,a1581
iban910,0,,a1581
iban911,0,,a1582
iban911,0,,a1582
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban912,0,,a1583
iban913,0,,a1584
iban913,0,,a1584
iban913,0,,a1584
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,1,a1585
iban914,1,2,a1586
iban914,1,1,a1585
iban915,0,,a1587
iban915,0,,a1587
iban915,0,,a1587
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban916,0,,a1588
iban917,0,,a1589
iban917,0,,a1589
iban918,0,,a1590
iban918,0,,a1590
iban919,0,,a1591
iban919,0,,a1591
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban920,0,,a1592
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban921,0,,a1593
iban922,0,,a1594
iban922,0,,a1594
iban923,0,,a1595
iban923,0,,a1595
iban923,0,,a1595
iban923,0,,a1595
iban924,0,,a1596
iban924,0,,a1596
iban925,1,1,a1597
iban925,1,1,a1597
iban925,1,2,a1598
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban926,0,,a1599
iban927,0,,a1600
iban927,0,,a1600
iban928,0,,a1601
iban928,0,,a1601
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban929,0,,a1602
iban930,0,,a1603
iban930,0,,a1603
iban930,0,,a1603
iban931,0,,a1604
iban931,0,,a1604
iban932,0,,a1605
iban932,0,,a1605
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban933,0,,a1606
iban934,0,,a1607
iban934,0,,a1607
iban935,0,,a1608
iban935,0,,a1608
iban935,0,,a1608
iban936,0,,a1609
iban936,0,,a1609
iban937,0,,a1610
iban937,0,,a1610
iban938,0,,a1611
iban938,0,,a1611
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban939,0,,a1612
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,2,a1614
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,3,a1615
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,1,a1613
iban940,1,4,a1616
iban941,0,,a1617
iban941,0,,a1617
iban942,0,,a1618
iban942,0,,a1618
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban943,0,,a1619
iban944,0,,a1620
iban944,0,,a1620
iban945,0,,a1621
iban945,0,,a1621
iban945,0,,a1621
iban946,0,,a1622
iban946,0,,a1622
iban947,0,,a1623
iban947,0,,a1623
iban948,0,,a1624
iban948,0,,a1624
iban949,0,,a1625
iban949,0,,a1625
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban950,0,,a1626
iban951,0,,a1627
iban951,0,,a1627
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban952,0,,a1628
iban953,0,,a1629
iban953,0,,a1629
iban954,0,,a1630
iban954,0,,a1630
iban955,0,,a1631
iban955,0,,a1631
iban955,0,,a1631
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,2,a1633
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban956,1,1,a1632
iban957,0,,a1634
iban957,0,,a1634
iban957,0,,a1634
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban958,0,,a1635
iban959,0,,a1636
iban959,0,,a1636
iban960,0,,a1637
iban960,0,,a1637
iban961,1,1,a1638
iban961,1,2,a1639
iban962,0,,a1640
iban962,0,,a1640
iban962,0,,a1640
iban962,0,,a1640
iban962,0,,a1640
iban962,0,,a1640
iban962,0,,a1640
iban963,0,,a1641
iban963,0,,a1641
iban963,0,,a1641
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban964,0,,a1642
iban965,0,,a1643
iban965,0,,a1643
iban966,0,,a1644
iban966,0,,a1644
iban967,0,,a1645
iban967,0,,a1645
iban967,0,,a1645
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban968,0,,a1646
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban969,0,,a1647
iban970,0,,a1648
iban970,0,,a1648
iban971,0,,a1649
iban971,0,,a1649
iban972,0,,a1650
iban972,0,,a1650
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,1,a1651
iban973,1,2,a1652
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban974,0,,a1653
iban975,0,,a1654
iban975,0,,a1654
iban975,0,,a1654
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban976,0,,a1655
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban977,0,,a1656
iban978,0,,a1657
iban978,0,,a1657
iban979,0,,a1658
iban979,0,,a1658
iban979,0,,a1658
iban980,1,1,a1659
iban980,1,2,a1660
iban980,1,2,a1660
iban981,0,,a1661
iban981,0,,a1661
iban982,0,,a1662
iban982,0,,a1662
iban983,1,1,a1663
iban983,1,2,a1664
iban983,1,2,a1664
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban984,0,,a1665
iban985,0,,a1666
iban985,0,,a1666
iban986,1,1,a1667
iban986,1,2,a1668
iban986,1,3,a1669
iban986,1,4,a1670
iban986,1,4,a1670
iban987,0,,a1671
iban987,0,,a1671
iban988,0,,a1672
iban988,0,,a1672
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban989,0,,a1673
iban990,0,,a1674
iban990,0,,a1674
iban990,0,,a1674
iban991,0,,a1675
iban991,0,,a1675
iban992,1,1,a1676
iban992,1,2,a1677
iban992,1,1,a1676
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban993,0,,a1678
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
